BGP4MP|07/31/13 23:55:57|A|202.249.2.185|25152|177.22.123.0/24|25152 6939 16735 22177 262363 262899|IGP
BGP4MP|07/31/13 23:55:57|A|202.249.2.185|25152|112.203.192.0/19|25152 4713 2914 9299|IGP
BGP4MP|07/31/13 23:55:57|A|202.249.2.185|25152|112.203.192.0/19|25152 6939 1299 701 9299|IGP
BGP4MP|07/31/13 23:56:01|A|202.249.2.185|25152|112.203.192.0/19|25152 6939 9299|IGP
BGP4MP|07/31/13 23:56:02|A|202.249.2.185|25152|143.73.37.0/24|25152 2914 209 721 721 721 721 721 721 27066 27064 6045 27138 27138 27138 27138 27136|INCOMPLETE
BGP4MP|07/31/13 23:56:04|A|202.249.2.185|25152|190.211.175.0/24|25152 2914 6762 52280|INCOMPLETE
BGP4MP|07/31/13 23:56:04|A|202.249.2.185|25152|190.211.175.0/24|25152 6939 6762 52280|IGP
BGP4MP|07/31/13 23:56:05|A|202.249.2.185|25152|190.211.175.0/24|25152 2914 6762 52280|INCOMPLETE
BGP4MP|07/31/13 23:56:06|A|202.249.2.185|25152|177.85.20.0/24|25152 6939 1299 3549 18881 53043|IGP
BGP4MP|07/31/13 23:56:07|W|2001:200:0:fe00::6249:0|25152|2806:3::/32
BGP4MP|07/31/13 23:56:07|W|2001:200:0:fe00::6249:0|25152|2806:2::/32
BGP4MP|07/31/13 23:56:07|W|2001:200:0:fe00::6249:0|25152|2806:1::/32
BGP4MP|07/31/13 23:56:07|W|2001:200:0:fe00::6249:0|25152|2806::/32
BGP4MP|07/31/13 23:56:07|A|202.249.2.185|25152|213.226.49.0/24|25152 4713 2914 12716|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|203.237.158.0/24|25152 6939 4766|IGP
BGP4MP|07/31/13 23:56:09|W|202.249.2.185|25152|176.15.73.0/24
BGP4MP|07/31/13 23:56:09|W|202.249.2.185|25152|143.73.37.0/24
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|208.16.110.0/24|25152 2914 1239 6174|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|206.105.75.0/24|25152 2914 1239 6174|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|186.194.203.0/24|25152 6939 3549 6762 262195 262195 262195 262195 262195 262195 262589 262589 262599 262599 262599 262599 53142|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|186.194.204.0/24|25152 6939 3549 6762 262195 262195 262195 262195 262195 262195 262589 262589 262599 262599 262599 262599 53142|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|186.194.205.0/24|25152 6939 3549 6762 262195 262195 262195 262195 262195 262195 262589 262589 262599 262599 262599 262599 53142|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|186.194.202.0/24|25152 6939 3549 6762 262195 262195 262195 262195 262195 262195 262589 262589 262599 262599 262599 262599 53142|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|186.194.207.0/24|25152 6939 3549 6762 262195 262195 262195 262195 262195 262195 262589 262589 262599 262599 262599 262599 53142|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.214.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.195.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.188.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.196.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.190.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.193.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.197.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.194.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.189.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|190.211.175.0/24|25152 2914 6762 52280|INCOMPLETE
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|65.90.49.0/24|25152 2914 3356|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|193.111.100.0/22|25152 2914 3320|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|213.226.49.0/24|25152 2914 12716|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|177.85.20.0/24|25152 2914 3549 18881 53043|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|136.223.177.0/24|25152 2914 174 15320|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.215.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.216.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.242.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.191.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:09|A|202.249.2.185|25152|201.183.192.0/24|25152 2914 3257 23487 27738|IGP
BGP4MP|07/31/13 23:56:14|A|202.249.2.185|25152|41.209.233.0/24|25152 6939 6762 8452 20484|IGP
BGP4MP|07/31/13 23:56:14|A|202.249.2.185|25152|41.209.253.0/24|25152 6939 6762 8452 20484|IGP
BGP4MP|07/31/13 23:56:14|A|202.249.2.185|25152|41.209.252.0/24|25152 6939 6762 8452 20484|IGP
BGP4MP|07/31/13 23:56:14|W|202.249.2.185|25152|186.194.203.0/24
BGP4MP|07/31/13 23:56:14|W|202.249.2.185|25152|186.194.204.0/24
BGP4MP|07/31/13 23:56:14|W|202.249.2.185|25152|186.194.205.0/24
BGP4MP|07/31/13 23:56:14|W|202.249.2.185|25152|186.194.202.0/24
